pattern,support,variants,predicted_next_events,contexts,outcomes
"{U12,U16}",5,"{U12,U34}:1;{U10,U31}:1;{U10,U26}:1;{U07,U32}:1;{U00,U16}:1","{U12,U34};{U10,U31};{U10,U26};{U07,U32};{U00,U16}",CTX_0002:1;CTX_0068:1;CTX_0090:1;CTX_0110:1;CTX_0174:1,OUT_0002:1;OUT_0068:1;OUT_0090:1;OUT_0110:1;OUT_0174:1
"{U09,U14}",5,"{U25,U39}:1;{U04,U08}:1;{U09,U13}:1;{U09,U12}:1;{U04,U11}:1","{U25,U39};{U04,U08};{U09,U13};{U09,U12};{U04,U11}",CTX_0003:1;CTX_0108:1;CTX_0135:1;CTX_0153:1;CTX_0196:1,OUT_0003:1;OUT_0108:1;OUT_0135:1;OUT_0153:1;OUT_0196:1
"{U01,U27}",5,"{U01,U38}:1;{U00,U36}:1;{U11,U14}:1;{U12,U30}:1;{U01,U21}:1","{U01,U38};{U00,U36};{U11,U14};{U12,U30};{U01,U21}",CTX_0006:1;CTX_0045:1;CTX_0075:1;CTX_0086:1;CTX_0109:1,OUT_0006:1;OUT_0045:1;OUT_0075:1;OUT_0086:1;OUT_0109:1
"{U05,U37}",5,"{U15,U21}:1;{U05,U34}:1;{U06,U33}:1;{U05,U18}:1;{U05,U39}:1","{U15,U21};{U05,U34};{U06,U33};{U05,U18};{U05,U39}",CTX_0007:1;CTX_0048:1;CTX_0100:1;CTX_0141:1;CTX_0191:1,OUT_0007:1;OUT_0048:1;OUT_0100:1;OUT_0141:1;OUT_0191:1
"{U03,U25}",5,"{U05,U24}:1;{U06,U29}:1;{U25,U27}:1","{U05,U24};{U06,U29};{U25,U27}",CTX_0008:1;CTX_0053:1;CTX_0109:1;CTX_0113:1;CTX_0177:1,OUT_0008:1;OUT_0053:1;OUT_0109:1;OUT_0113:1;OUT_0177:1
"{U32,U36}",5,"{U24,U32}:1;{U14,U24}:1;{U00,U36}:1;{U32,U35}:1;{U09,U10}:1","{U24,U32};{U14,U24};{U00,U36};{U32,U35};{U09,U10}",CTX_0010:1;CTX_0059:1;CTX_0066:1;CTX_0110:1;CTX_0160:1,OUT_0010:1;OUT_0059:1;OUT_0066:1;OUT_0110:1;OUT_0160:1
"{U12,U29}",5,"{U02,U28}:1;{U20,U33}:1;{U12,U18}:1;{U07,U26}:1;{U00,U29}:1","{U02,U28};{U20,U33};{U12,U18};{U07,U26};{U00,U29}",CTX_0011:1;CTX_0013:1;CTX_0035:1;CTX_0047:1;CTX_0167:1,OUT_0011:1;OUT_0013:1;OUT_0035:1;OUT_0047:1;OUT_0167:1
"{U04,U32}",5,"{U06,U26}:1;{U16,U39}:1;{U07,U32}:1;{U11,U36}:1;{U17,U31}:1","{U06,U26};{U16,U39};{U07,U32};{U11,U36};{U17,U31}",CTX_0019:1;CTX_0040:1;CTX_0084:1;CTX_0126:1;CTX_0128:1,OUT_0019:1;OUT_0040:1;OUT_0084:1;OUT_0126:1;OUT_0128:1
"{U06,U10}",5,"{U05,U07}:1;{U19,U36}:1;{U00,U06}:1;{U04,U21}:1;{U08,U16}:1","{U05,U07};{U19,U36};{U00,U06};{U04,U21};{U08,U16}",CTX_0021:1;CTX_0042:1;CTX_0074:1;CTX_0109:1;CTX_0126:1,OUT_0021:1;OUT_0042:1;OUT_0074:1;OUT_0109:1;OUT_0126:1
"{U15,U34}",5,"{U07,U26}:1;{U10,U33}:1;{U00,U28}:1;{U16,U34}:1;{U10,U37}:1","{U07,U26};{U10,U33};{U00,U28};{U16,U34};{U10,U37}",CTX_0023:1;CTX_0039:1;CTX_0048:1;CTX_0184:1;CTX_0194:1,OUT_0023:1;OUT_0039:1;OUT_0048:1;OUT_0184:1;OUT_0194:1
"{U07,U16}",5,"{U15,U20}:1;{U00,U07}:1;{U00,U19}:1;{U16,U17}:1;{U16,U19}:1","{U15,U20};{U00,U07};{U00,U19};{U16,U17};{U16,U19}",CTX_0027:1;CTX_0034:1;CTX_0035:1;CTX_0067:1;CTX_0143:1,OUT_0027:1;OUT_0034:1;OUT_0035:1;OUT_0067:1;OUT_0143:1
"{U01,U29}",5,"{U14,U26}:1;{U11,U33}:1;{U04,U29}:1;{U11,U36}:1;{U21,U33}:1","{U14,U26};{U11,U33};{U04,U29};{U11,U36};{U21,U33}",CTX_0028:1;CTX_0030:1;CTX_0087:1;CTX_0089:1;CTX_0133:1,OUT_0028:1;OUT_0030:1;OUT_0087:1;OUT_0089:1;OUT_0133:1
"{U05,U18}",5,"{U07,U26}:1;{U13,U22}:1;{U05,U07}:1;{U02,U06}:1;{U04,U18}:1","{U07,U26};{U13,U22};{U05,U07};{U02,U06};{U04,U18}",CTX_0029:1;CTX_0053:1;CTX_0117:1;CTX_0132:1;CTX_0141:1,OUT_0029:1;OUT_0053:1;OUT_0117:1;OUT_0132:1;OUT_0141:1
"{U02,U22}",5,"{U15,U20}:1;{U18,U35}:1;{U00,U02}:1;{U22,U34}:1;{U00,U10}:1","{U15,U20};{U18,U35};{U00,U02};{U22,U34};{U00,U10}",CTX_0188:2;CTX_0030:1;CTX_0064:1;CTX_0121:1,OUT_0188:2;OUT_0030:1;OUT_0064:1;OUT_0121:1
"{U10,U17}",5,"{U13,U22}:1;{U14,U26}:1;{U10,U13}:1;{U37,U38}:1;{U05,U07}:1","{U13,U22};{U14,U26};{U10,U13};{U37,U38};{U05,U07}",CTX_0031:1;CTX_0075:1;CTX_0102:1;CTX_0112:1;CTX_0181:1,OUT_0031:1;OUT_0075:1;OUT_0102:1;OUT_0112:1;OUT_0181:1
"{U15,U31}",5,"{U31,U38}:1;{U14,U26}:1;{U22,U35}:1;{U01,U21}:1","{U31,U38};{U14,U26};{U22,U35};{U01,U21}",CTX_0037:1;CTX_0046:1;CTX_0077:1;CTX_0100:1;CTX_0139:1,OUT_0037:1;OUT_0046:1;OUT_0077:1;OUT_0100:1;OUT_0139:1
"{U14,U29}",5,"{U15,U34}:1;{U13,U34}:1;{U25,U32}:1;{U15,U20}:1;{U22,U28}:1","{U15,U34};{U13,U34};{U25,U32};{U15,U20};{U22,U28}",CTX_0039:1;CTX_0049:1;CTX_0135:1;CTX_0171:1;CTX_0188:1,OUT_0039:1;OUT_0049:1;OUT_0135:1;OUT_0171:1;OUT_0188:1
"{U05,U20}",5,"{U05,U13}:1;{U06,U27}:1;{U03,U15}:1","{U05,U13};{U06,U27};{U03,U15}",CTX_0042:2;CTX_0125:1;CTX_0132:1;CTX_0183:1,OUT_0042:2;OUT_0125:1;OUT_0132:1;OUT_0183:1
"{U00,U15}",5,"{U00,U11}:2;{U20,U28}:1;{U26,U35}:1;{U02,U27}:1","{U00,U11};{U20,U28};{U26,U35};{U02,U27}",CTX_0043:1;CTX_0069:1;CTX_0075:1;CTX_0104:1;CTX_0172:1,OUT_0043:1;OUT_0069:1;OUT_0075:1;OUT_0104:1;OUT_0172:1
"{U01,U06}",5,"{U21,U24}:1;{U06,U33}:1;{U25,U32}:1","{U21,U24};{U06,U33};{U25,U32}",CTX_0049:1;CTX_0067:1;CTX_0079:1;CTX_0118:1;CTX_0158:1,OUT_0049:1;OUT_0067:1;OUT_0079:1;OUT_0118:1;OUT_0158:1
"{U05,U12}",5,"{U01,U12}:1;{U15,U21}:1;{U07,U26}:1;{U05,U34}:1;{U18,U20}:1","{U01,U12};{U15,U21};{U07,U26};{U05,U34};{U18,U20}",CTX_0050:1;CTX_0065:1;CTX_0092:1;CTX_0101:1;CTX_0179:1,OUT_0050:1;OUT_0065:1;OUT_0092:1;OUT_0101:1;OUT_0179:1
"{U14,U22}",5,"{U16,U24}:1;{U14,U37}:1;{U06,U07}:1;{U03,U11}:1","{U16,U24};{U14,U37};{U06,U07};{U03,U11}",CTX_0053:1;CTX_0065:1;CTX_0162:1;CTX_0177:1;CTX_0180:1,OUT_0053:1;OUT_0065:1;OUT_0162:1;OUT_0177:1;OUT_0180:1
"{U27,U35}",5,"{U10,U33}:1;{U26,U27}:1;{U15,U39}:1;{U16,U34}:1","{U10,U33};{U26,U27};{U15,U39};{U16,U34}",CTX_0053:1;CTX_0056:1;CTX_0111:1;CTX_0150:1;CTX_0173:1,OUT_0053:1;OUT_0056:1;OUT_0111:1;OUT_0150:1;OUT_0173:1
"{U15,U16}",5,"{U12,U16}:1;{U08,U28}:1;{U12,U30}:1;{U35,U36}:1;{U07,U24}:1","{U12,U16};{U08,U28};{U12,U30};{U35,U36};{U07,U24}",CTX_0068:1;CTX_0132:1;CTX_0144:1;CTX_0145:1;CTX_0183:1,OUT_0068:1;OUT_0132:1;OUT_0144:1;OUT_0145:1;OUT_0183:1
"{U10,U21}",5,"{U19,U20}:1;{U01,U21}:1;{U06,U10}:1;{U14,U37}:1;{U21,U32}:1","{U19,U20};{U01,U21};{U06,U10};{U14,U37};{U21,U32}",CTX_0071:1;CTX_0073:1;CTX_0109:1;CTX_0180:1;CTX_0193:1,OUT_0071:1;OUT_0073:1;OUT_0109:1;OUT_0180:1;OUT_0193:1
"{U12,U35}",5,"{U13,U22}:1;{U09,U10}:1;{U09,U35}:1;{U02,U19}:1","{U13,U22};{U09,U10};{U09,U35};{U02,U19}",CTX_0080:1;CTX_0114:1;CTX_0126:1;CTX_0160:1;CTX_0173:1,OUT_0080:1;OUT_0114:1;OUT_0126:1;OUT_0160:1;OUT_0173:1
"{U07,U32}",5,"{U07,U15}:1;{U07,U26}:1;{U20,U32}:1;{U07,U08}:1","{U07,U15};{U07,U26};{U20,U32};{U07,U08}",CTX_0084:1;CTX_0110:1;CTX_0128:1;CTX_0134:1;CTX_0154:1,OUT_0084:1;OUT_0110:1;OUT_0128:1;OUT_0134:1;OUT_0154:1
"{U08,U31}",5,"{U05,U31}:1;{U07,U26}:1;{U31,U35}:1;{U08,U10}:1","{U05,U31};{U07,U26};{U31,U35};{U08,U10}",CTX_0199:2;CTX_0094:1;CTX_0105:1;CTX_0193:1,OUT_0199:2;OUT_0094:1;OUT_0105:1;OUT_0193:1
"{U14,U37}",5,"{U00,U13}:1;{U24,U28}:1;{U17,U25}:1;{U14,U26}:1;{U04,U29}:1","{U00,U13};{U24,U28};{U17,U25};{U14,U26};{U04,U29}",CTX_0136:1;CTX_0146:1;CTX_0162:1;CTX_0179:1;CTX_0180:1,OUT_0136:1;OUT_0146:1;OUT_0162:1;OUT_0179:1;OUT_0180:1
"{U01,U18}",4,"{U11,U18}:1;{U30,U39}:1;{U12,U30}:1;{U19,U39}:1","{U11,U18};{U30,U39};{U12,U30};{U19,U39}",CTX_0000:1;CTX_0033:1;CTX_0121:1;CTX_0165:1,OUT_0000:1;OUT_0033:1;OUT_0121:1;OUT_0165:1
"{U11,U31}",4,"{U27,U34}:1;{U19,U31}:1;{U10,U18}:1;{U01,U16}:1","{U27,U34};{U19,U31};{U10,U18};{U01,U16}",CTX_0000:1;CTX_0024:1;CTX_0151:1;CTX_0192:1,OUT_0000:1;OUT_0024:1;OUT_0151:1;OUT_0192:1
"{U04,U14}",4,"{U13,U16}:1;{U14,U26}:1;{U04,U22}:1;{U14,U39}:1","{U13,U16};{U14,U26};{U04,U22};{U14,U39}",CTX_0000:1;CTX_0017:1;CTX_0022:1;CTX_0143:1,OUT_0000:1;OUT_0017:1;OUT_0022:1;OUT_0143:1
"{U10,U23}",4,"{U24,U28}:1;{U09,U10}:1;{U05,U10}:1;{U10,U26}:1","{U24,U28};{U09,U10};{U05,U10};{U10,U26}",CTX_0001:1;CTX_0063:1;CTX_0085:1;CTX_0154:1,OUT_0001:1;OUT_0063:1;OUT_0085:1;OUT_0154:1
"{U12,U34}",4,"{U12,U22}:1;{U12,U38}:1;{U06,U33}:1;{U20,U33}:1","{U12,U22};{U12,U38};{U06,U33};{U20,U33}",CTX_0002:1;CTX_0009:1;CTX_0050:1;CTX_0172:1,OUT_0002:1;OUT_0009:1;OUT_0050:1;OUT_0172:1
"{U12,U22}",4,"{U00,U03}:1;{U19,U38}:1;{U12,U20}:1;{U14,U22}:1","{U00,U03};{U19,U38};{U12,U20};{U14,U22}",CTX_0002:1;CTX_0045:1;CTX_0080:1;CTX_0180:1,OUT_0002:1;OUT_0045:1;OUT_0080:1;OUT_0180:1
"{U25,U39}",4,"{U19,U39}:1;{U12,U36}:1;{U02,U28}:1;{U15,U35}:1","{U19,U39};{U12,U36};{U02,U28};{U15,U35}",CTX_0003:1;CTX_0048:1;CTX_0062:1;CTX_0063:1,OUT_0003:1;OUT_0048:1;OUT_0062:1;OUT_0063:1
"{U10,U16}",4,"{U00,U10}:1;{U12,U17}:1;{U06,U07}:1;{U10,U21}:1","{U00,U10};{U12,U17};{U06,U07};{U10,U21}",CTX_0004:1;CTX_0025:1;CTX_0042:1;CTX_0109:1,OUT_0004:1;OUT_0025:1;OUT_0042:1;OUT_0109:1
"{U09,U17}",4,"{U24,U28}:1;{U06,U17}:1;{U09,U36}:1;{U13,U22}:1","{U24,U28};{U06,U17};{U09,U36};{U13,U22}",CTX_0004:1;CTX_0031:1;CTX_0088:1;CTX_0187:1,OUT_0004:1;OUT_0031:1;OUT_0088:1;OUT_0187:1
"{U37,U38}",4,"{U05,U08}:2;{U04,U36}:1;{U24,U37}:1","{U05,U08};{U04,U36};{U24,U37}",CTX_0008:1;CTX_0066:1;CTX_0081:1;CTX_0112:1,OUT_0008:1;OUT_0066:1;OUT_0081:1;OUT_0112:1
"{U02,U33}",4,"{U10,U33}:1;{U30,U33}:1;{U00,U30}:1;{U00,U34}:1","{U10,U33};{U30,U33};{U00,U30};{U00,U34}",CTX_0009:1;CTX_0012:1;CTX_0082:1;CTX_0138:1,OUT_0009:1;OUT_0012:1;OUT_0082:1;OUT_0138:1
"{U12,U38}",4,"{U16,U19}:1;{U18,U35}:1;{U09,U26}:1","{U16,U19};{U18,U35};{U09,U26}",CTX_0009:1;CTX_0090:1;CTX_0098:1;CTX_0123:1,OUT_0009:1;OUT_0090:1;OUT_0098:1;OUT_0123:1
"{U05,U28}",4,"{U29,U39}:1;{U13,U22}:1;{U28,U32}:1;{U05,U33}:1","{U29,U39};{U13,U22};{U28,U32};{U05,U33}",CTX_0012:1;CTX_0058:1;CTX_0060:1;CTX_0096:1,OUT_0012:1;OUT_0058:1;OUT_0060:1;OUT_0096:1
"{U29,U37}",4,"{U29,U36}:1;{U16,U29}:1;{U23,U34}:1;{U06,U16}:1","{U29,U36};{U16,U29};{U23,U34};{U06,U16}",CTX_0013:1;CTX_0024:1;CTX_0113:1;CTX_0178:1,OUT_0013:1;OUT_0024:1;OUT_0113:1;OUT_0178:1
"{U11,U35}",4,"{U20,U28}:1;{U07,U11}:1;{U00,U26}:1;{U10,U33}:1","{U20,U28};{U07,U11};{U00,U26};{U10,U33}",CTX_0014:1;CTX_0080:1;CTX_0083:1;CTX_0120:1,OUT_0014:1;OUT_0080:1;OUT_0083:1;OUT_0120:1
"{U06,U22}",4,"{U06,U27}:1;{U09,U21}:1;{U06,U10}:1;{U04,U09}:1","{U06,U27};{U09,U21};{U06,U10};{U04,U09}",CTX_0015:1;CTX_0079:1;CTX_0126:1;CTX_0177:1,OUT_0015:1;OUT_0079:1;OUT_0126:1;OUT_0177:1
"{U10,U27}",4,"{U02,U19}:1;{U09,U12}:1;{U03,U11}:1;{U00,U28}:1","{U02,U19};{U09,U12};{U03,U11};{U00,U28}",CTX_0016:1;CTX_0020:1;CTX_0030:1;CTX_0128:1,OUT_0016:1;OUT_0020:1;OUT_0030:1;OUT_0128:1
"{U21,U35}",4,"{U15,U21}:1;{U19,U22}:1;{U35,U38}:1;{U35,U39}:1","{U15,U21};{U19,U22};{U35,U38};{U35,U39}",CTX_0016:1;CTX_0061:1;CTX_0109:1;CTX_0116:1,OUT_0016:1;OUT_0061:1;OUT_0109:1;OUT_0116:1
"{U32,U34}",4,"{U21,U34}:1;{U09,U23}:1;{U08,U26}:1","{U21,U34};{U09,U23};{U08,U26}",CTX_0016:1;CTX_0089:1;CTX_0098:1;CTX_0192:1,OUT_0016:1;OUT_0089:1;OUT_0098:1;OUT_0192:1
"{U26,U35}",4,"{U35,U38}:1;{U01,U27}:1;{U06,U32}:1;{U26,U30}:1","{U35,U38};{U01,U27};{U06,U32};{U26,U30}",CTX_0019:1;CTX_0075:1;CTX_0095:1;CTX_0130:1,OUT_0019:1;OUT_0075:1;OUT_0095:1;OUT_0130:1
"{U21,U29}",4,"{U18,U31}:1;{U05,U18}:1;{U09,U27}:1;{U05,U38}:1","{U18,U31};{U05,U18};{U09,U27};{U05,U38}",CTX_0117:2;CTX_0020:1;CTX_0174:1,OUT_0117:2;OUT_0020:1;OUT_0174:1
"{U10,U30}",4,"{U06,U10}:1;{U10,U38}:1;{U01,U31}:1;{U14,U39}:1","{U06,U10};{U10,U38};{U01,U31};{U14,U39}",CTX_0021:1;CTX_0063:1;CTX_0134:1;CTX_0143:1,OUT_0021:1;OUT_0063:1;OUT_0134:1;OUT_0143:1
"{U12,U31}",4,"{U07,U12}:1;{U10,U31}:1;{U05,U26}:1;{U22,U36}:1","{U07,U12};{U10,U31};{U05,U26};{U22,U36}",CTX_0023:1;CTX_0122:1;CTX_0151:1;CTX_0163:1,OUT_0023:1;OUT_0122:1;OUT_0151:1;OUT_0163:1
"{U31,U36}",4,"{U01,U02}:1;{U03,U10}:1;{U29,U36}:1;{U36,U38}:1","{U01,U02};{U03,U10};{U29,U36};{U36,U38}",CTX_0025:1;CTX_0028:1;CTX_0157:1;CTX_0182:1,OUT_0025:1;OUT_0028:1;OUT_0157:1;OUT_0182:1
"{U03,U10}",4,"{U10,U34}:1;{U05,U14}:1;{U04,U17}:1;{U12,U38}:1","{U10,U34};{U05,U14};{U04,U17};{U12,U38}",CTX_0026:1;CTX_0028:1;CTX_0057:1;CTX_0123:1,OUT_0026:1;OUT_0028:1;OUT_0057:1;OUT_0123:1
"{U09,U31}",4,"{U09,U28}:1;{U06,U32}:1;{U02,U23}:1","{U09,U28};{U06,U32};{U02,U23}",CTX_0026:1;CTX_0046:1;CTX_0097:1;CTX_0112:1,OUT_0026:1;OUT_0046:1;OUT_0097:1;OUT_0112:1
"{U13,U34}",4,"{U13,U16}:1;{U02,U13}:1;{U21,U29}:1","{U13,U16};{U02,U13};{U21,U29}",CTX_0027:1;CTX_0049:1;CTX_0072:1;CTX_0117:1,OUT_0027:1;OUT_0049:1;OUT_0072:1;OUT_0117:1
"{U18,U32}",4,"{U07,U16}:1;{U18,U24}:1;{U04,U32}:1;{U34,U35}:1","{U07,U16};{U18,U24};{U04,U32};{U34,U35}",CTX_0027:1;CTX_0052:1;CTX_0126:1;CTX_0176:1,OUT_0027:1;OUT_0052:1;OUT_0126:1;OUT_0176:1
"{U22,U38}",4,"{U27,U30}:1;{U12,U20}:1","{U27,U30};{U12,U20}",CTX_0027:1;CTX_0140:1;CTX_0189:1;CTX_0194:1,OUT_0027:1;OUT_0140:1;OUT_0189:1;OUT_0194:1
"{U06,U29}",4,"{U27,U37}:1;{U09,U30}:1;{U29,U37}:1;{U05,U38}:1","{U27,U37};{U09,U30};{U29,U37};{U05,U38}",CTX_0037:1;CTX_0054:1;CTX_0113:1;CTX_0131:1,OUT_0037:1;OUT_0054:1;OUT_0113:1;OUT_0131:1
"{U23,U24}",4,"{U06,U10}:1;{U15,U33}:1;{U24,U34}:1;{U28,U37}:1","{U06,U10};{U15,U33};{U24,U34};{U28,U37}",CTX_0042:1;CTX_0092:1;CTX_0124:1;CTX_0194:1,OUT_0042:1;OUT_0092:1;OUT_0124:1;OUT_0194:1
"{U10,U18}",4,"{U14,U24}:1","{U14,U24}",CTX_0046:1;CTX_0064:1;CTX_0099:1;CTX_0151:1,OUT_0046:1;OUT_0064:1;OUT_0099:1;OUT_0151:1
"{U21,U24}",4,"{U10,U13}:1;{U04,U21}:1;{U07,U24}:1;{U24,U28}:1","{U10,U13};{U04,U21};{U07,U24};{U24,U28}",CTX_0049:1;CTX_0081:1;CTX_0086:1;CTX_0167:1,OUT_0049:1;OUT_0081:1;OUT_0086:1;OUT_0167:1
"{U22,U35}",4,"{U02,U35}:1;{U09,U10}:1;{U08,U30}:1","{U02,U35};{U09,U10};{U08,U30}",CTX_0051:1;CTX_0078:1;CTX_0100:1;CTX_0159:1,OUT_0051:1;OUT_0078:1;OUT_0100:1;OUT_0159:1
"{U17,U23}",4,"{U24,U34}:1;{U23,U38}:1","{U24,U34};{U23,U38}",CTX_0057:1;CTX_0112:1;CTX_0157:1;CTX_0197:1,OUT_0057:1;OUT_0112:1;OUT_0157:1;OUT_0197:1
"{U24,U34}",4,"{U16,U24}:1;{U03,U20}:1;{U07,U15}:1;{U02,U34}:1","{U16,U24};{U03,U20};{U07,U15};{U02,U34}",CTX_0057:1;CTX_0107:1;CTX_0124:1;CTX_0145:1,OUT_0057:1;OUT_0107:1;OUT_0124:1;OUT_0145:1
"{U12,U28}",4,"{U09,U28}:1;{U36,U39}:1;{U19,U30}:1;{U24,U28}:1","{U09,U28};{U36,U39};{U19,U30};{U24,U28}",CTX_0060:1;CTX_0102:1;CTX_0106:1;CTX_0182:1,OUT_0060:1;OUT_0102:1;OUT_0106:1;OUT_0182:1
"{U18,U35}",4,"{U10,U18}:1;{U03,U11}:1;{U18,U30}:1","{U10,U18};{U03,U11};{U18,U30}",CTX_0064:1;CTX_0098:1;CTX_0146:1;CTX_0165:1,OUT_0064:1;OUT_0098:1;OUT_0146:1;OUT_0165:1
"{U19,U33}",4,"{U10,U37}:1;{U19,U30}:1;{U06,U32}:1;{U18,U21}:1","{U10,U37};{U19,U30};{U06,U32};{U18,U21}",CTX_0073:1;CTX_0122:1;CTX_0159:1;CTX_0165:1,OUT_0073:1;OUT_0122:1;OUT_0159:1;OUT_0165:1
"{U34,U39}",4,"{U04,U19}:1;{U06,U33}:1;{U23,U32}:1;{U21,U34}:1","{U04,U19};{U06,U33};{U23,U32};{U21,U34}",CTX_0076:1;CTX_0082:1;CTX_0122:1;CTX_0149:1,OUT_0076:1;OUT_0082:1;OUT_0122:1;OUT_0149:1
"{U19,U30}",4,"{U07,U15}:1;{U13,U23}:1;{U16,U19}:1;{U25,U32}:1","{U07,U15};{U13,U23};{U16,U19};{U25,U32}",CTX_0093:1;CTX_0104:1;CTX_0106:1;CTX_0122:1,OUT_0093:1;OUT_0104:1;OUT_0106:1;OUT_0122:1
"{U04,U09}",4,"{U04,U12}:1;{U27,U36}:1;{U14,U15}:1","{U04,U12};{U27,U36};{U14,U15}",CTX_0094:1;CTX_0168:1;CTX_0172:1;CTX_0177:1,OUT_0094:1;OUT_0168:1;OUT_0172:1;OUT_0177:1
"{U03,U39}",4,"{U04,U21}:1;{U35,U39}:1;{U00,U02}:1;{U27,U28}:1","{U04,U21};{U35,U39};{U00,U02};{U27,U28}",CTX_0108:2;CTX_0099:1;CTX_0138:1,OUT_0108:2;OUT_0099:1;OUT_0138:1
"{U00,U18}",4,"{U02,U23}:1;{U11,U14}:1;{U10,U28}:1;{U00,U19}:1","{U02,U23};{U11,U14};{U10,U28};{U00,U19}",CTX_0100:1;CTX_0127:1;CTX_0164:1;CTX_0166:1,OUT_0100:1;OUT_0127:1;OUT_0164:1;OUT_0166:1
"{U03,U38}",4,"{U03,U39}:1;{U05,U38}:1;{U10,U33}:1;{U00,U36}:1","{U03,U39};{U05,U38};{U10,U33};{U00,U36}",CTX_0108:1;CTX_0113:1;CTX_0139:1;CTX_0142:1,OUT_0108:1;OUT_0113:1;OUT_0139:1;OUT_0142:1
"{U21,U33}",4,"{U27,U34}:1;{U15,U31}:1;{U29,U36}:1;{U10,U33}:1","{U27,U34};{U15,U31};{U29,U36};{U10,U33}",CTX_0133:1;CTX_0139:1;CTX_0191:1;CTX_0193:1,OUT_0133:1;OUT_0139:1;OUT_0191:1;OUT_0193:1
"{U22,U28}",4,"{U25,U36}:1;{U08,U28}:1;{U06,U22}:1;{U02,U22}:1","{U25,U36};{U08,U28};{U06,U22};{U02,U22}",CTX_0145:1;CTX_0174:1;CTX_0177:1;CTX_0188:1,OUT_0145:1;OUT_0174:1;OUT_0177:1;OUT_0188:1
"{U08,U26}",4,"{U08,U29}:1;{U03,U26}:1;{U05,U20}:1;{U08,U10}:1","{U08,U29};{U03,U26};{U05,U20};{U08,U10}",CTX_0156:1;CTX_0164:1;CTX_0183:1;CTX_0192:1,OUT_0156:1;OUT_0164:1;OUT_0183:1;OUT_0192:1
"{U15,U38}",3,"{U11,U31}:1;{U15,U20}:1;{U04,U06}:1","{U11,U31};{U15,U20};{U04,U06}",CTX_0000:1;CTX_0114:1;CTX_0159:1,OUT_0000:1;OUT_0114:1;OUT_0159:1
"{U08,U12}",3,"{U10,U23}:1;{U02,U08}:1;{U12,U36}:1","{U10,U23};{U02,U08};{U12,U36}",CTX_0001:1;CTX_0072:1;CTX_0147:1,OUT_0001:1;OUT_0072:1;OUT_0147:1
"{U00,U03}",3,"{U03,U05}:1;{U00,U19}:1;{U08,U28}:1","{U03,U05};{U00,U19};{U08,U28}",CTX_0002:1;CTX_0064:1;CTX_0147:1,OUT_0002:1;OUT_0064:1;OUT_0147:1
"{U04,U39}",3,"{U23,U29}:1;{U13,U23}:1;{U08,U10}:1","{U23,U29};{U13,U23};{U08,U10}",CTX_0003:1;CTX_0006:1;CTX_0032:1,OUT_0003:1;OUT_0006:1;OUT_0032:1
"{U23,U29}",3,"{U14,U26}:1;{U29,U31}:1;{U12,U21}:1","{U14,U26};{U29,U31};{U12,U21}",CTX_0003:1;CTX_0103:1;CTX_0106:1,OUT_0003:1;OUT_0103:1;OUT_0106:1
"{U00,U10}",3,"{U10,U16}:1;{U17,U31}:1","{U10,U16};{U17,U31}",CTX_0004:2;CTX_0188:1,OUT_0004:2;OUT_0188:1
"{U01,U38}",3,"{U01,U23}:1;{U04,U32}:1","{U01,U23};{U04,U32}",CTX_0006:1;CTX_0019:1;CTX_0036:1,OUT_0006:1;OUT_0019:1;OUT_0036:1
"{U15,U19}",3,"{U07,U15}:1;{U24,U28}:1;{U14,U19}:1","{U07,U15};{U24,U28};{U14,U19}",CTX_0006:1;CTX_0158:1;CTX_0170:1,OUT_0006:1;OUT_0158:1;OUT_0170:1
"{U36,U37}",3,"{U19,U36}:1;{U22,U38}:1","{U19,U36};{U22,U38}",CTX_0006:1;CTX_0129:1;CTX_0194:1,OUT_0006:1;OUT_0129:1;OUT_0194:1
"{U25,U38}",3,"{U04,U21}:1;{U16,U25}:1","{U04,U21};{U16,U25}",CTX_0008:1;CTX_0039:1;CTX_0116:1,OUT_0008:1;OUT_0039:1;OUT_0116:1
"{U31,U33}",3,"{U02,U33}:1;{U12,U30}:1;{U00,U36}:1","{U02,U33};{U12,U30};{U00,U36}",CTX_0009:1;CTX_0033:1;CTX_0146:1,OUT_0009:1;OUT_0033:1;OUT_0146:1
"{U02,U18}",3,"{U09,U30}:2;{U25,U32}:1","{U09,U30};{U25,U32}",CTX_0009:1;CTX_0017:1;CTX_0049:1,OUT_0009:1;OUT_0017:1;OUT_0049:1
"{U02,U28}",3,"{U04,U21}:1;{U11,U28}:1;{U01,U03}:1","{U04,U21};{U11,U28};{U01,U03}",CTX_0011:1;CTX_0062:1;CTX_0185:1,OUT_0011:1;OUT_0062:1;OUT_0185:1
"{U08,U09}",3,"{U08,U38}:1;{U09,U30}:1;{U09,U19}:1","{U08,U38};{U09,U30};{U09,U19}",CTX_0011:1;CTX_0095:1;CTX_0161:1,OUT_0011:1;OUT_0095:1;OUT_0161:1
"{U03,U29}",3,"{U36,U38}:1;{U05,U20}:1","{U36,U38};{U05,U20}",CTX_0012:1;CTX_0132:1;CTX_0135:1,OUT_0012:1;OUT_0132:1;OUT_0135:1
