seed_index,seed,world,detector_variant,detector,event_decoder,dropout_probability,spurious_probability,noise_region,status,failure_modes,event_count,transition_count,motif_count,canonical_motif_supports,canonical_motif_recovery,canonical_length3_supports,canonical_length3_support_min,canonical_length3_support_mass,canonical_length3_support_fraction,representation_gain,canonical_length3_ranks,canonical_length3_rank_worst,canonical_event_support_fraction,canonical_transition_support_fraction,canonical_event_support_mass,canonical_transition_support_mass,length3_motif_support_mass,length3_motif_count,top5_length3_patterns,active_signal_cell_coverage_ratio,active_signal_cell_overcapture_ratio,event_history_accuracy,event_context_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,compressibility_index,recurring_three_event_window_fraction,repeated_episode_instance_fraction
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.0,borderline,faithful,within_useful_manifold,600,400,29,60;60;60,1.0,60;60;60,60,180,1.0,0.0,3;2;1,3,0.915,0.9025,549,361,180,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.0,0.0,1.0,1.0,0.0,1.0,0.569406,0.9,0.9
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,660,460,76,50;48;55,0.8,50;48;55,48,153,0.8315217391304348,0.031522,2;3;1,3,0.8287878787878787,0.7304347826086957,547,336,184,17,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,C,D} -> {B,C} -> {E,F} | {B,C} -> {E,F} -> {E,F,H}",1.309555,0.309555,0.850746,0.905512,0.007463,0.843284,0.48063,0.707692,0.715
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.05,positive_gain,degraded,overcapture_degradation,614,414,32,57;57;59,0.95,57;57;59,57,173,1.0,0.05,3;2;1,3,0.8941368078175895,0.8599033816425121,549,356,173,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.233031,0.233031,0.967213,0.975207,0.0,0.967213,0.534856,0.808411,0.84
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.05,positive_gain,failed,coverage_degradation;motif_degradation;history_prediction_failure,698,498,67,50;52;48,0.8,50;52;48,48,150,0.872093023255814,0.072093,2;1;3,3,0.833810888252149,0.6686746987951807,582,333,172,11,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {A,B} -> {B,G} | {A,B} -> {A,B} -> {B,C}",0.822741,0.0,0.675325,0.784173,0.053691,0.621633,0.41043,0.577181,0.64
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.1,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,856,656,190,18;27;30,0.3,18;27;30,18,75,0.3787878787878788,0.078788,3;2;1,3,0.647196261682243,0.36128048780487804,554,237,198,55,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {B,E,G} | {B,G} -> {B,E,G} -> {E,F}",1.350213,0.350213,0.554217,0.534483,0.0,0.554217,0.302177,0.434211,0.39
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.1,positive_gain,degraded,motif_degradation;history_prediction_degradation,661,461,79,45;49;53,0.75,45;49;53,45,147,0.8166666666666667,0.066667,3;2;1,3,0.8623298033282905,0.7114967462039046,570,328,180,19,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {B,C} -> {A,C} -> {E,F} | {A,B} -> {B,C} -> {C,E}",1.078181,0.078181,0.833333,0.869231,0.0,0.833333,0.459302,0.689655,0.75
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,876,676,192,19;31;29,0.316667,19;31;29,19,79,0.3574660633484163,0.040799,3;1;2,3,0.726027397260274,0.3757396449704142,636,254,221,59,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {B,F} -> {B,C}",0.743426,0.0,0.5,0.597765,0.032432,0.467568,0.289595,0.464286,0.34
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,1048,848,252,13;9;10,0.15,13;9;10,9,32,0.18181818181818182,0.031818,1;3;2,3,0.5009541984732825,0.20047169811320756,525,170,176,58,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B,C} -> {B,C} -> {E,F} | {B,E,G} -> {B,G} -> {E,F}",1.410457,0.410457,0.324324,0.412037,0.0,0.324324,0.205732,0.271605,0.12
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.15,positive_gain,failed,motif_loss;history_prediction_degradation,724,524,113,40;32;42,0.533333,40;32;42,32,114,0.6162162162162163,0.082883,2;3;1,3,0.8107734806629834,0.5763358778625954,587,302,185,33,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,C} | {B,E} -> {D,E} -> {E,F}",0.986478,0.0,0.702703,0.769784,0.020134,0.682568,0.380572,0.570988,0.63
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1054,854,252,17;10;18,0.166667,17;10;18,10,45,0.16483516483516483,-0.001832,2;4;1,4,0.6574952561669829,0.25644028103044497,693,219,273,87,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {B,E} -> {E,F} | {B,E} -> {C,E} -> {E,F}",0.691406,0.0,0.309353,0.437788,0.047826,0.261526,0.243961,0.417431,0.145
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.0,0.2,identity_collapse,failed,overcapture;motif_loss;history_prediction_failure,1323,1123,316,5;3;4,0.05,5;3;4,3,12,0.07741935483870968,0.027419,2;9;6,9,0.35752078609221466,0.08993766696349065,473,101,155,62,"{B,E} -> {B,E,F} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {B,E,F} | {B,E,G} -> {B,G} -> {E,F} | {E,F} -> {A,E,F} -> {E,F}",1.590301,0.590301,0.15493,0.255814,0.0,0.15493,0.141278,0.167931,0.01
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.2,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,807,607,173,30;33;22,0.366667,30;33;22,22,85,0.43147208121827413,0.064805,2;1;3,3,0.7261462205700124,0.4085667215815486,586,248,197,54,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,C} -> {B,G} -> {E,F} | {A,B} -> {A,C} -> {B,C}",0.946003,0.0,0.463918,0.550562,0.021622,0.442296,0.300906,0.484029,0.36
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1198,998,313,8;5;6,0.083333,8;5;6,5,19,0.06884057971014493,-0.014492,2;7;5,7,0.6126878130217028,0.15130260521042085,734,151,276,108,"{A,B} -> {A,B} -> {B,C} | {A,B} -> {B,C} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {B,C} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F}",0.656356,0.0,0.228261,0.317518,0.060498,0.167763,0.199464,0.345865,0.035
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.0,positive_gain,failed,overcapture;motif_degradation,588,388,32,55;56;59,0.916667,55;56;59,55,170,1.0,0.083333,3;2;1,3,0.9132653061224489,0.8891752577319587,537,345,170,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.514586,0.514586,1.0,0.982906,0.0,1.0,0.566563,0.904255,0.9
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.0,positive_gain,failed,overcapture;motif_degradation,588,388,32,55;56;59,0.916667,55;56;59,55,170,1.0,0.083333,3;2;1,3,0.9132653061224489,0.8891752577319587,537,345,170,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.514586,0.514586,1.0,0.982906,0.0,1.0,0.566563,0.904255,0.9
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.0,identity_collapse,degraded,motif_degradation;history_prediction_degradation,640,440,48,56;56;55,0.916667,56;56;55,55,167,0.7877358490566038,-0.128931,2;1;3,3,0.90625,0.8204545454545454,580,361,212,14,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {A,B} -> {B,G} -> {B,G}",0.954492,0.0,0.926471,0.953125,0.039062,0.887408,0.550965,0.883333,0.89
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,654,454,60,49;52;45,0.75,49;52;45,45,146,0.9605263157894737,0.210526,2;1;3,3,0.845565749235474,0.7202643171806168,553,327,152,6,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,G} -> {B,E,G} | {B,G} -> {B,E,G} -> {E,F}",1.27597,0.27597,0.827586,0.853659,0.007634,0.819953,0.453761,0.598425,0.7
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation,610,410,37,59;56;55,0.916667,59;56;55,55,170,0.9770114942528736,0.060344,1;2;3,3,0.9147540983606557,0.8560975609756097,558,351,174,5,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,G} -> {B,E} | {B,G} -> {B,E} -> {E,F}",1.200624,0.200624,0.95082,0.966942,0.008065,0.942755,0.54501,0.828571,0.84
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.05,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,793,593,126,38;39;42,0.633333,38;39;42,38,119,0.5560747663551402,-0.077258,3;2;1,3,0.8133669609079445,0.5278246205733558,645,313,214,35,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {A,B} -> {B,C} | {A,B} -> {B,G} -> {B,G}",0.799376,0.0,0.553191,0.648485,0.082353,0.470839,0.368745,0.544529,0.515
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.1,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,826,626,171,21;22;25,0.35,21;22;25,21,68,0.4121212121212121,0.062121,3;2;1,3,0.6380145278450363,0.3722044728434505,527,233,165,43,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {A,B,E} -> {B,E} | {A,B,E} -> {B,E} -> {E,F}",1.289916,0.289916,0.375,0.524096,0.0,0.375,0.278777,0.387324,0.32
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.1,positive_gain,degraded,motif_degradation;history_prediction_degradation,675,475,85,42;46;48,0.7,42;46;48,42,136,0.7391304347826086,0.03913,3;2;1,3,0.8385185185185186,0.68,566,323,184,24,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {B,C} | {A,B} -> {B,E} -> {B,G}",1.062477,0.062477,0.823529,0.860465,0.0,0.823529,0.441058,0.669091,0.715
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,1014,814,248,16;26;22,0.266667,16;26;22,16,64,0.21476510067114093,-0.051902,3;1;2,3,0.6932938856015779,0.31695331695331697,703,258,298,93,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {A,B} -> {B,G} -> {B,G}",0.731458,0.0,0.306667,0.421525,0.075949,0.230717,0.283045,0.485342,0.2
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,1077,877,265,6;4;8,0.066667,6;4;8,4,18,0.11464968152866242,0.047983,3;5;1,5,0.45403899721448465,0.14709236031927023,489,129,157,61,"{A,B} -> {B,G} -> {E,F} | {B,E} -> {B,E,F} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {E,F} -> {D,E,F} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.429339,0.429339,0.163636,0.26971,0.0,0.163636,0.178372,0.231905,0.05
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.15,identity_collapse,failed,motif_loss;history_prediction_failure,757,557,137,25;35;26,0.416667,25;35;26,25,86,0.46994535519125685,0.053278,3;1;2,3,0.7516512549537648,0.4542190305206463,569,253,183,39,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,D} -> {B,E} | {A,B} -> {B,C} -> {B,D}",0.992627,0.0,0.561798,0.6,0.029412,0.532386,0.323954,0.512605,0.49
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1193,993,295,10;14;10,0.166667,10;14;10,10,34,0.11564625850340136,-0.051021,5;1;4,5,0.6320201173512154,0.18731117824773413,754,186,294,108,"{A,B} -> {B,E} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {B,C} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F}",0.680492,0.0,0.255952,0.338521,0.06391,0.192043,0.21561,0.370744,0.05
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.05,0.2,identity_collapse,failed,overcapture;motif_loss;history_prediction_failure,1349,1149,316,3;2;6,0.033333,3;2;6,2,11,0.0859375,0.052604,3;46;1,46,0.3602668643439585,0.08877284595300261,486,102,128,57,"{A,B} -> {B,G} -> {E,F} | {B,E} -> {E,F} -> {E,F,H} | {A,B} -> {B,C} -> {E,F} | {A,B,C} -> {B,C} -> {E,F} | {E,F} -> {B,E,F} -> {E,F}",1.601289,0.601289,0.093023,0.221453,0.0,0.093023,0.128311,0.134879,0.03
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,845,645,180,14;22;21,0.233333,14;22;21,14,57,0.27014218009478674,0.036809,3;1;2,3,0.7088757396449704,0.3627906976744186,599,234,211,57,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,G} | {A,B} -> {B,G} -> {B,E}",0.974359,0.0,0.336842,0.453488,0.027027,0.309815,0.285822,0.474157,0.315
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1335,1135,338,4;4;6,0.066667,4;4;6,4,14,0.043478260869565216,-0.023189,10;14;6,14,0.6059925093632959,0.13832599118942732,809,157,322,123,"{B,G} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {B,E} | {B,C} -> {B,E} -> {E,F} | {A,B} -> {B,D} -> {B,C} | {A,B} -> {B,E} -> {B,C}",0.657269,0.0,0.200873,0.217125,0.04491,0.155963,0.195316,0.344385,0.0
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.1,0.0,positive_gain,degraded,overcapture_degradation;motif_degradation,564,364,29,51;50;50,0.833333,51;50;50,50,151,1.0,0.166667,1;3;2,3,0.925531914893617,0.8736263736263736,522,318,151,3,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.447578,0.447578,1.0,0.973451,0.0,1.0,0.571523,0.915152,0.89
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.0,positive_gain,degraded,overcapture_degradation;motif_degradation,564,364,29,51;50;50,0.833333,51;50;50,50,151,1.0,0.166667,1;3;2,3,0.925531914893617,0.8736263736263736,522,318,151,3,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.447578,0.447578,1.0,0.973451,0.0,1.0,0.571523,0.915152,0.89
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.0,identity_collapse,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,661,461,48,53;50;50,0.833333,53;50;50,50,153,0.6428571428571429,-0.190476,1;3;2,3,0.9288956127080181,0.7678958785249458,614,354,238,15,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {B,C} -> {E,F} -> {E,F}",0.907419,0.0,0.835294,0.883562,0.136986,0.698308,0.560792,0.911877,0.855
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.1,0.05,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_degradation,634,434,67,45;45;37,0.616667,45;45;37,37,127,0.8581081081081081,0.241441,2;1;3,3,0.8343848580441641,0.6912442396313364,529,300,148,13,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F,G} | {B,F,G} -> {B,G} -> {E,F}",1.217462,0.217462,0.824561,0.869919,0.0,0.824561,0.45134,0.632479,0.7
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.05,positive_gain,degraded,overcapture_degradation;motif_degradation;history_prediction_degradation,597,397,42,49;51;46,0.766667,49;51;46,46,146,0.9605263157894737,0.193859,2;1;3,3,0.8844221105527639,0.8110831234256927,528,322,152,6,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,G} -> {B,E} | {B,G} -> {B,E} -> {E,F}",1.149606,0.149606,0.915254,0.957983,0.0,0.915254,0.507152,0.771574,0.825
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.05,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,854,654,151,41;43;29,0.483333,41;43;29,29,113,0.4767932489451477,-0.00654,2;1;3,3,0.788056206088993,0.47706422018348627,673,312,237,45,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {A,B} -> {A,B} -> {B,C}",0.767948,0.0,0.540816,0.666667,0.094444,0.446372,0.348552,0.522026,0.47
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.1,0.1,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_failure,786,586,147,23;18;22,0.3,23;18;22,18,63,0.5121951219512195,0.212195,1;3;2,3,0.6335877862595419,0.36860068259385664,498,216,123,31,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B,G} -> {A,B} -> {B,G} | {A,B,G} -> {B,G} -> {E,F}",1.22421,0.22421,0.515625,0.571429,0.0,0.515625,0.254296,0.318653,0.34
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.1,positive_gain,failed,motif_loss;history_prediction_failure,675,475,97,35;36;35,0.583333,35;36;35,35,106,0.6973684210526315,0.114035,3;1;2,3,0.7955555555555556,0.5852631578947368,537,278,152,25,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {B,C} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {B,G}",1.041873,0.041873,0.6875,0.728682,0.014493,0.673007,0.371727,0.552727,0.59
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,1084,884,243,9;18;19,0.15,9;18;19,9,46,0.16428571428571428,0.014286,3;2;1,3,0.6688191881918819,0.26131221719457015,725,231,280,85,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {A,B} -> {B,G} | {B,C} -> {B,C} -> {E,F}",0.708793,0.0,0.294872,0.404167,0.064777,0.230094,0.247581,0.409357,0.115
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.1,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,1042,842,261,6;5;10,0.083333,6;5;10,5,21,0.1693548387096774,0.086022,2;3;1,3,0.463531669865643,0.15558194774346792,483,131,124,49,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E,F} | {A,B} -> {A,B,E} -> {B,E}",1.393359,0.393359,0.185567,0.331707,0.0,0.185567,0.163976,0.193146,0.07
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.15,identity_collapse,failed,motif_loss;history_prediction_failure,789,589,154,27;24;28,0.4,27;24;28,24,79,0.4072164948453608,0.007216,2;3;1,3,0.7427122940430925,0.43463497453310695,586,256,194,50,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {B,G}",1.003512,0.003512,0.518987,0.59375,0.02907,0.489918,0.313351,0.498715,0.365
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1309,1109,350,4;4;7,0.066667,4;4;7,4,15,0.04398826979472141,-0.022679,18;20;2,20,0.6073338426279603,0.15960324616771868,795,177,341,135,"{B,G} -> {E,F} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {C,G} -> {B,G} -> {E,F} | {A,B} -> {A,B} -> {B,C}",0.675287,0.0,0.152778,0.284345,0.06875,0.084028,0.209076,0.375138,0.03
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.1,0.2,identity_collapse,failed,overcapture;motif_loss;history_prediction_failure,1309,1109,319,3;3;3,0.05,3;3;3,3,9,0.09090909090909091,0.040909,4;6;7,7,0.32238349885408707,0.06762849413886383,422,75,99,44,"{A,B} -> {A,B,E} -> {B,E} | {B,E,G} -> {B,G} -> {E,F} | {E,F} -> {D,E,F} -> {D,F} | {A,B} -> {B,C} -> {E,F} | {B,D,E} -> {B,E} -> {E,F}",1.570376,0.570376,0.140351,0.165493,0.0,0.140351,0.106748,0.108911,0.0
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.1,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,862,662,188,17;29;15,0.25,17;29;15,15,61,0.324468085106383,0.074468,2;1;3,3,0.6589327146171694,0.3217522658610272,568,213,188,58,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,C} -> {C,E} -> {E,F} | {A,B} -> {B,F} -> {B,C}",0.976814,0.0,0.343434,0.393617,0.005025,0.338409,0.247576,0.406926,0.255
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1454,1254,357,4;6;2,0.033333,4;6;2,2,12,0.034383954154727794,0.001051,18;6;65,65,0.5715268225584594,0.11722488038277512,831,147,349,132,"{B,E} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {B,E} | {A,B} -> {A,B} -> {B,E} | {A,B} -> {A,C} -> {B,C} | {B,C} -> {C,E} -> {E,F}",0.651118,0.0,0.199203,0.229282,0.063536,0.135667,0.182587,0.33112,0.01
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.0,positive_gain,failed,overcapture_degradation;motif_loss,538,338,30,44;50;37,0.616667,44;50;37,37,131,1.0,0.383333,2;1;3,3,0.9200743494423792,0.8698224852071006,495,294,131,3,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F}",1.400844,0.400844,1.0,0.941748,0.0,1.0,0.565154,0.922535,0.895
2,209,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.0,positive_gain,failed,overcapture_degradation;motif_loss,538,338,30,44;50;37,0.616667,44;50;37,37,131,1.0,0.383333,2;1;3,3,0.9200743494423792,0.8698224852071006,495,294,131,3,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F}",1.400844,0.400844,1.0,0.941748,0.0,1.0,0.565154,0.922535,0.895
2,209,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.0,identity_collapse,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,667,467,49,50;46;53,0.766667,50;46;53,46,149,0.6131687242798354,-0.153498,2;3;1,3,0.9175412293853074,0.7580299785867237,612,354,243,15,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {B,E} -> {B,E} -> {E,F}",0.857514,0.0,0.819277,0.888112,0.132867,0.68641,0.554204,0.910112,0.845
2,209,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.05,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_degradation,586,386,52,35;36;34,0.566667,35;36;34,34,105,0.9292035398230089,0.362537,2;1;3,3,0.841296928327645,0.6839378238341969,493,264,113,7,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {A,B,C} -> {E,F} | {A,B} -> {B,C} -> {B,E}",1.153242,0.153242,0.78,0.858407,0.008333,0.771667,0.430792,0.579487,0.685
