environment_id,world,detector_variant,detector,status,failure_modes,event_count,transition_count,motif_count,canonical_motif_supports,canonical_motif_recovery,active_signal_cell_coverage_ratio,active_signal_cell_overcapture_ratio,event_history_accuracy,event_context_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,compressibility_index,recurring_three_event_window_fraction,repeated_episode_instance_fraction,window_size,activation_threshold,dropout_probability,spurious_probability,heu_attack_rate,heu_recovery_rate,heu_leak_rate,heu_commitment_threshold,hysteresis_off_ratio,hybrid_local_threshold_ratio,event_decoder,decoder_subset_size
overlap_dropout,overlap,heu_fast_decay,heu_like,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,645,445,45,53;54;54,0.883333,0.948417,0.0,0.846154,0.884058,0.065217,0.780936,0.55987,0.906122,0.885,3,0.75,0.05,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
overlap_dropout,overlap,heu_slow_decay,heu_like,failed,overcapture,603,403,35,59;58;59,0.966667,1.67577,0.67577,1.0,1.0,0.0,1.0,0.567947,0.8867,0.89,3,0.75,0.05,0.0,0.8,0.15,0.0,0.65,0.55,0.75,none,2
overlap_dropout,overlap,heu_high_commit,heu_like,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,648,448,47,56;56;55,0.916667,0.944493,0.0,0.926471,0.960938,0.023438,0.903033,0.558237,0.899194,0.89,3,0.75,0.05,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
overlap_dropout,overlap,heu_low_commit,heu_like,degraded,overcapture_degradation,600,400,29,60;60;60,1.0,1.333333,0.333333,1.0,1.0,0.0,1.0,0.575932,0.9,0.9,3,0.75,0.05,0.0,0.8,0.35,0.02,0.5,0.55,0.75,none,2
overlap_dropout,overlap,hysteresis_default,hysteresis,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,656,456,49,51;51;55,0.85,0.94959,0.0,0.893333,0.925926,0.086957,0.806377,0.555789,0.902344,0.875,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,hysteresis_tight,hysteresis,degraded,motif_degradation;history_prediction_degradation,641,441,46,56;58;59,0.933333,0.952993,0.0,0.916667,0.931818,0.097015,0.819652,0.552163,0.883817,0.875,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.85,0.75,none,2
overlap_dropout,overlap,hysteresis_loose,hysteresis,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,645,445,50,52;58;56,0.866667,0.9482,0.0,0.868421,0.904412,0.095588,0.772833,0.54926,0.889796,0.87,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.35,0.75,none,2
overlap_dropout,overlap,hysteresis_low_threshold,hysteresis,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,650,450,49,52;57;57,0.866667,0.948785,0.0,0.883117,0.912409,0.087591,0.795526,0.552653,0.892,0.89,3,0.6,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,hysteresis_high_threshold,hysteresis,degraded,motif_degradation;history_prediction_degradation,628,428,45,54;57;58,0.9,0.95403,0.0,0.887324,0.923664,0.053435,0.833889,0.559432,0.885965,0.87,3,0.9,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,hybrid_default,hybrid_state_window,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,609,409,31,56;58;57,0.933333,0.70378,0.0,0.919355,0.942623,0.04918,0.870175,0.566523,0.909091,0.88,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,hybrid_strict_local,hybrid_state_window,failed,undercapture;motif_loss,478,278,31,30;31;27,0.45,0.462256,0.0,0.96,0.857143,0.012987,0.947013,0.531265,0.862745,0.885,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.95,none,2
